Date,LLY,ORCL,AAPL,NVDA,MA,AMZN,V,MSFT,UNH,META,JPM,NVO,COST,WMT,TSM,TSLA,AVGO,GOOGL,XOM
2016-11-07,63.955108642578125,34.464508056640625,25.56299591064453,1.7530264854431152,101.16278076171875,39.246498107910156,77.8984146118164,54.389644622802734,126.03166198730469,121.7833251953125,56.05324172973633,14.793846130371094,122.80535125732422,20.04146385192871,25.470890045166016,12.880666732788086,13.81677532196045,40.00244903564453,58.66476058959961
2016-11-08,64.07633972167969,34.499786376953125,25.713483810424805,1.7503212690353394,100.9145278930664,39.38750076293945,78.24775695800781,54.434654235839844,126.89299774169922,123.84711456298828,56.1735725402832,14.668251037597656,124.98701477050781,20.04433822631836,25.462766647338867,12.996000289916992,13.819900512695312,40.498714447021484,59.087257385253906
2016-11-09,67.85926055908203,34.87007522583008,25.67181396484375,1.7208048105239868,101.38235473632812,38.59400177001953,78.58760833740234,54.16457748413086,126.00502014160156,122.81024169921875,58.756446838378906,14.96707820892334,125.58588409423828,20.420583724975586,24.853410720825195,12.670666694641113,13.540379524230957,40.18000411987305,59.73831558227539
2016-11-10,68.26007843017578,34.89653778076172,24.95639419555664,1.666937232017517,99.76885986328125,37.11899948120117,77.294189453125,52.841304779052734,129.76116943359375,120.4373779296875,61.48369598388672,14.663922309875488,125.50886535644531,20.503870010375977,23.919069290161133,12.356666564941406,13.112508773803711,38.91813278198242,60.29242706298828
2016-11-11,67.6762924194336,34.78190994262695,25.104564666748047,2.1637961864471436,99.88343048095703,36.95050048828125,77.30362701416016,53.12936782836914,130.0186767578125,118.6627197265625,61.515777587890625,14.48636245727539,127.78465270996094,20.45792007446289,24.317180633544922,12.570667266845703,13.081280708312988,38.4921875,59.33658981323242
2016-11-14,67.10993194580078,34.649658203125,24.474811553955078,2.057291269302368,96.56097412109375,35.95349884033203,73.99921417236328,52.31919479370117,135.22230529785156,114.73455047607422,63.77781295776367,14.282814025878906,130.04330444335938,20.24538803100586,23.439714431762695,12.096667289733887,12.787702560424805,37.56797409057617,59.066490173339844
2016-11-15,67.37133026123047,34.5350456237793,24.798952102661133,2.1200129985809326,97.84033203125,37.1619987487793,74.17862701416016,53.35234832763672,135.17787170410156,116.84817504882812,63.657508850097656,14.464707374572754,129.31610107421875,20.512487411499023,23.724084854125977,12.251333236694336,12.996172904968262,38.66226577758789,60.133113861083984
2016-11-16,67.04023742675781,35.00233840942383,25.465744018554688,2.2538211345672607,99.29151916503906,37.324501037597656,75.76333618164062,54.059234619140625,134.5296630859375,115.99076080322266,62.08530807495117,14.24817180633545,130.1630859375,20.503870010375977,24.26031494140625,12.26200008392334,13.103924751281738,38.902671813964844,59.39200210571289
2016-11-17,67.71113586425781,35.487247467041016,25.45648765563965,2.2725155353546143,99.72113800048828,37.81999969482422,76.69998168945312,54.95645523071289,133.8813934326172,117.43641662597656,62.58263397216797,14.222187042236328,129.35882568359375,19.872011184692383,23.94344711303711,12.577333450317383,13.042238235473633,39.21090316772461,59.031837463378906
2016-11-18,66.80497741699219,35.143402099609375,25.481958389282227,2.2963736057281494,100.03619384765625,38.007999420166016,76.46345520019531,54.69361877441406,132.7092742919922,116.6687240600586,62.333980560302734,14.04029369354248,128.64019775390625,19.685319900512695,23.94344711303711,12.334667205810547,13.129685401916504,38.70266342163086,59.066490173339844
2016-11-21,66.77880859375,35.16984939575195,25.868606567382812,2.287026882171631,101.14366149902344,39.0,77.28657531738281,55.155826568603516,133.56173706054688,121.40445709228516,62.60669708251953,13.96667194366455,129.33319091796875,19.923717498779297,24.089693069458008,12.3013334274292,13.47479248046875,39.1430778503418,59.90453338623047
2016-11-22,66.21244049072266,35.34617614746094,25.88481330871582,2.30350661277771,101.13412475585938,39.26649856567383,75.62142181396484,55.39146423339844,135.2045440673828,121.1053695678711,62.99171829223633,13.763127326965332,130.61647033691406,20.13911247253418,24.300931930541992,12.744667053222656,13.82146167755127,39.153053283691406,60.03612518310547
2016-11-23,59.25051498413086,35.35500717163086,25.75284194946289,2.314838171005249,99.82615661621094,39.00600051879883,75.28083801269531,54.73894500732422,136.3411407470703,120.47725677490234,63.256431579589844,13.672181129455566,129.70111083984375,20.343036651611328,24.284685134887695,12.87600040435791,13.82614517211914,38.85379409790039,60.20237350463867
2016-11-25,60.22641372680664,35.5048828125,25.882497787475586,2.31951904296875,100.94316864013672,39.01850128173828,75.81063079833984,54.856754302978516,135.69290161132812,120.01863861083984,63.23234176635742,13.893048286437988,129.94065856933594,20.45792007446289,24.097816467285156,13.109999656677246,13.80038070678711,38.915138244628906,60.34088897705078
2016-11-28,58.55342483520508,35.53133010864258,25.831562042236328,2.3182871341705322,98.68048095703125,38.3385009765625,74.81725311279297,54.92926025390625,135.07130432128906,120.04854583740234,62.82326889038086,14.092262268066406,129.40162658691406,20.446430206298828,24.097816467285156,13.074666976928711,13.6364164352417,39.19245529174805,59.89070129394531
2016-11-29,58.50988006591797,35.75175857543945,25.806100845336914,2.297102212905884,99.1196517944336,38.125999450683594,74.88347625732422,55.36427307128906,139.93746948242188,120.5071792602539,63.30455780029297,14.170214653015137,129.59840393066406,20.498123168945312,24.008445739746094,12.637999534606934,13.698877334594727,39.37450408935547,59.495914459228516
2016-11-30,58.48374557495117,35.43435287475586,25.588462829589844,2.2712368965148926,97.57298278808594,37.528499603271484,73.15208435058594,54.612056732177734,141.14549255371094,118.06452178955078,64.30724334716797,14.551321983337402,128.42633056640625,20.2281494140625,24.122194290161133,12.626667022705078,13.31160831451416,38.698177337646484,60.465576171875
